"Agriculture.Forestry.Fishing.and.Hunting" "Mining.Quarrying.and.Oil.Gas.Extraction" "Utilities" "Construction" "Manufacturing" "Wholesale.Trade" "Retail.Trade" "Transportation.and.Warehousing" "Information" "Finance.and.Insurance" "Real.Estate.and.Rental.and.Leasing" "Professional.Scientific.and.Technical.Services" "Management.of.Companies.and.Enterprises" "Administrative.and.Support" "Educational.Services" "HealthCare.and.Social.Assistance" "Arts.Entertainment.and.Recreation" "Accommodation.and.Food.Services" "Other.Services" "State"
"22" 0.644605800843003 0.00725010703987132 0.00642364678719009 0.348559650574088 0.0421823450810188 0.109148716443471 0.146514729215501 0.0595897035706242 0.0462119916732049 0.0996911396020757 0.328173353722175 0.256009373376482 0.00333082850248745 0.133094377249473 0.0660270982447042 0.0769230512015587 0.192982796174025 0.172946409531118 0.41175779167107 "Massachusetts"
"23" 2.05486290534929 0.768219395607304 4.36361955025485 2.51420184427411 4.96903850072279 2.85887195680391 3.05602604280788 2.53108103458432 1.95843082442658 2.06244004932208 2.21048446296272 2.92121468862143 3.72221945762028 2.86868379702752 1.87507387789586 3.44621478908691 2.29946127110488 2.73850531880833 2.90736460304101 "Michigan"
"24" 1.56667029932913 0.909163770360124 0 2.38283336824919 2.87284669796567 2.66122664813667 2.01074651302743 1.87676742415257 1.83762734269868 2.75233348020687 1.68302640372526 1.75117821310578 3.92345650554006 1.67872579397722 1.86563282118664 2.4093702366037 1.9565122806978 1.83884174456604 2.0671486797687 "Minnesota"
"25" 2.86730448096812 0.834989197305755 1.52456953576019 0.666053968393254 1.08082201927786 0.462859377967699 0.866979211266631 0.75947301684862 0.239540998724293 0.342959780209759 0.377389521095343 0.269707972586958 0.189648836427532 0.367901853329526 0.387643241762549 0.930026207085703 0.27032550124177 0.976588490414974 0.625904935434634 "Mississippi"
"26" 1.30065110397966 0.347866113809511 3.45266328649389 2.08202776590509 2.12716126204736 1.7959776922026 2.12293872653635 1.813901620116 1.52939881518546 1.77244845474282 1.56626767142384 1.65355119136799 2.20087994629809 1.40348313032753 2.57099863198476 2.114174433707 2.18669871144014 1.92379452815629 2.05564726660254 "Missouri"
"27" 0.726493007350387 1.05795258019875 0.564442214418733 0.38770454228698 0.127469144619324 0.19205452785385 0.393598076945076 0.256872485332941 0.177785142172891 0.168467488004221 0.186644706402796 0.154327291365579 0.0677031657383526 0.0156950415327323 0.00549771185500589 0.0141778351143681 0.0396870937889473 0.0263143528620285 0.0624481034916172 "Montana"
"28" 0.950104816978118 0.0927707848074042 0 0.663411791836391 0.715935200199069 0.623270074893963 0.733683640850653 0.763996884274623 0.493227045218318 0.82297709409439 0.459546084273637 0.703315647033408 0.510922570145215 0.470105279891517 0.510971352078195 0.668327465015962 0.334110513452781 0.481014595094724 0.630695354103561 "Nebraska"
"29" 0.163114441728597 0.0223602893772829 0.00217485983629146 0.0716955770952348 0.00861541726450987 0.0303819727413222 0.0397021395877892 0.0212912344889534 0.0167862270131218 0.0270861685859438 0.141855741035102 0.0876527817257146 0.00262684169427331 0.0386533092689186 0.0172358626540644 0.0534212587133232 0.160972872631274 0.046848488541623 0.0850593204450205 "Nevada"
"30" 0.471016430239005 0.00366328514862146 0.00528935524826241 0.0717250207049595 0.0100904345131426 0.0246304346521516 0.029435045814297 0.0148615312266814 0.00776961302574442 0.0125136774172581 0.061322065907897 0.0416312008238957 0.000610279770311533 0.0252875521667719 0.0115591688845589 0.0115722246620528 0.0968243489022154 0.0336760479324415 0.0812453536796227 "New Hampshire"
"31" 0.797499148806263 0.152182735785142 4.95642385946684 3.14750367100795 2.60800973003375 6.14016937957005 3.71946393499577 4.12279866061389 3.56317936697787 4.32441806139569 3.42192178651726 4.67360430225617 5.39032956223962 3.1827780262982 3.30388362997911 3.36359721068695 2.60319927130417 3.0519535820267 3.15080383445683 "New Jersey"
"32" 0.256762675002386 2.46172588207232 0.947152660284946 0.586226531191195 0.251158087987695 0.30044007938056 0.649225836335684 0.399361774606761 0.218589105326657 0.262304841036343 0.42404612295876 0.511204926510441 0.128961181707317 0.302844623430428 0.518726915999001 0.616872869451332 0.461929848871696 0.68452643110747 0.499941905152737 "New Mexico"
"33" 1.74819624770787 0.508633588035919 9.50269318540954 7.19680428358032 4.01127738872792 6.9667855964166 6.9089198240898 5.52387002979025 10.6988052115632 21.3322250056187 10.215573629453 9.21913713098698 8.05718044047924 7.57697796233396 15.1200025880593 8.82998503795712 11.5374277329854 7.90663440822476 8.89093916848647 "New York"
"34" 2.83403515920877 0.244599009126549 4.43493332444485 2.59811535715728 3.29973379033229 3.0599723945186 3.06003914488041 2.40908646006879 2.07040155838937 2.73868614544 2.28404395110223 2.4408246360521 2.58783419456416 2.44201608918609 3.24473250004331 3.05153846310551 2.49239742199563 2.8373174310253 2.60298419277926 "North Carolina"
"35" 0.357907505193465 3.43894368929447 0.651037683303735 0.489039374145082 0.191898205707523 0.359724366496846 0.351276555830458 0.555040359478129 0.166971615403126 0.19382516456507 0.280691011779205 0.153976822126064 0.110937292637235 0.124097242888684 0.0999771917699331 0.336380509013758 0.125657567807163 0.280633551053939 0.238819269362112 "North Dakota"
"36" 0.703021720839591 1.02199399561845 0 3.38858329844169 6.02202963124693 3.6244323874503 3.96266416198556 3.70514997808459 2.29883973624188 3.50530686025834 2.95218890599905 2.6721051437574 4.67226707737187 3.1506304400192 3.00421622048964 4.53637155757421 3.24234741905614 3.20066974416486 3.58209580728598 "Ohio"
"37" 0.571112075308477 8.23992911995066 1.4179773721815 1.18389035509671 1.15593306011826 0.939177136111494 1.19715441430749 1.20748801703581 0.580513317128955 0.65152180241594 1.10232869567435 0.77689257167459 1.07987550698637 0.917555293332266 0.560512971738182 1.14620821254923 1.19462269957325 1.04564799363772 1.0814076254384 "Oklahoma"
"38" 7.75203964972108 0.125067822040388 1.73108990012635 1.29939492413476 1.36058928853064 1.42740072790952 1.39142697641283 1.23416231190775 0.916995251279487 0.768450156229825 1.03319984059328 1.11407372470923 1.26598445011205 0.751897082546962 0.809318889588544 1.31572396713185 0.948321127683503 1.36623444074619 1.18042234652722 "Oregon"
"39" 1.39898682561934 4.57806201719318 7.10553623908866 4.57627769043163 5.04483893235581 4.52373480487586 4.4874365941611 4.45631822269122 3.78515650264803 4.23053598395186 3.15986024863812 4.19970097897975 5.71747131862683 3.00579855806607 9.30692459970503 5.43759088322055 4.56826372342436 3.59989996293748 4.45673074174916 "Pennsylvania"
"40" 0.104444686621942 0.00265536039235939 0.0151230861323559 0.0967613869528587 0.0875397515449179 0.0875072723580969 0.0494659135750569 0.0350406008270256 0.0206790460448548 0.0297898657592524 0.0520502171198907 0.0570331876929496 0.0131308255458105 0.0409725746189243 0.0776054095800118 0.0689951627996166 0.0820667463443166 0.139319970177721 0.104112255555846 "Rhode Island"
"41" 2.68955221455904 0.105185637322467 2.31689380414154 1.04876471950458 1.8413329347722 0.951299617563915 1.43852430944669 1.08868293998258 0.739843098096589 0.7432526356575 0.974839917076025 0.871979476610014 0.653724991765114 1.43112789890711 0.695683559209468 1.21255398666598 0.724052214086731 1.48113772249761 1.36411800376436 "South Carolina"
"42" 0.318884587605943 0.108134686135185 0.33439971958006 0.300218279813277 0.325888121462144 0.240871153933674 0.338747958648896 0.208549718582116 0.114366477102138 0.256230839982167 0.123479021369913 0.0903031938027165 0.138593047350505 0.104113124042229 0.178761776316061 0.34911433396507 0.165595581051045 0.294830872197212 0.229336885414082 "South Dakota"
"43" 0.884107688360882 0.31699581144703 0.543513093629494 1.67003147076351 2.58160001664269 1.85352937312432 2.17403770954294 2.92531841830576 1.11432039668446 1.53167607522757 1.448491060077 1.10291708979315 2.63066879795487 1.93823060729534 1.77740622280875 2.29526415870934 2.00266215890938 1.96426640626851 1.9786096932476 "Tennessee"
"44" 3.89212143200908 37.4335486503905 10.8465258608738 10.9036385231279 7.87773924396083 9.21197126244166 8.48027904323799 11.1504449545526 6.73324726847856 7.15990188997484 9.39568349519993 9.01153001675183 12.0592256896119 9.88721703156259 5.5295313937628 7.48507885148895 5.34292767833799 8.43084771783147 8.77145348958269 "Texas"
"45" 0.402260960092382 1.5920397439329 0 1.04504165253809 1.02678640982859 0.87255995483654 0.981713218326232 1.17127200833727 0.930177109939859 0.704698276020881 0.771792490145585 0.728527816621606 0.621232668384358 1.06836158339606 1.0244896072285 0.683138875871914 0.661375429468351 0.764778938120624 1.1229094028821 "Utah"
"46" 0.286089091385377 0.00438794829234781 0.00167980886803063 0.0471148119662316 0.00440626969264745 0.00654178398070514 0.0157575167202661 0.00747292760194578 0.00343947914882607 0.00593599429810606 0.0300651734228578 0.018727287787356 0 0.0128232087083177 0.00884955498109061 0.0088697918041241 0.0291516935977499 0.0160786311023963 0.0472627702018384 "Vermont"
"47" 3.05477017092241 1.11463444532806 2.92518167349192 3.1491563873117 2.1471875816069 1.75311311866346 2.93034296943168 2.3039008448482 3.31856813066084 2.54203588886989 2.82745297556067 6.78035748387119 2.1847687633374 2.9898481817828 2.35810873735151 2.46271374195662 2.03136830962882 2.79275366286578 4.07487339151223 "Virginia"
"48" 9.48121518651464 0.275615286798559 0 2.82086013888279 2.55835212775888 2.22574354280589 2.52598678993417 2.45584581470161 6.4787367759649 1.48799587206459 2.22944560531579 2.32137799435459 2.59947078189186 1.74635914201937 1.35118424292996 2.385557833541 2.6485915657768 2.39613143796289 2.33746789078616 "Washington"
"49" 0.37217303837919 4.70968656355319 0 0.443125938938796 0.468437466074916 0.274285331563221 0.555004830438435 0.33063146585788 0.203696784745288 0.170007924526831 0.243080952892616 0.212868771557946 0.102786810095042 0.276424915158122 0.27083696441696 0.668155977898112 0.408620723904236 0.462507869365281 0.432889268869993 "West Virginia"
"50" 1.98773197990709 0.278110769470961 2.98642380395386 2.08797266315804 3.92816000577844 1.86520012086988 1.97078240665671 2.09200095744179 1.2499111928255 1.94670242972608 0.963583775991584 1.11181756743303 2.13134729441902 1.18433061945789 1.65843206291588 2.19479768541379 1.70785753468901 1.56890402121363 1.89683974464012 "Wisconsin"
"51" 0.116848762333848 0.0579608868889808 0 0.0440112230517121 0.00271642153016458 0.00688087235632895 0.0129156781548139 0.0174807023296202 0.00210940101795341 0.00519846745201172 0.0412835729247147 0.0206699256647907 0.000198916022695777 0.0107201126120368 0.00383806137509986 0.0125109051270162 0.0230154261581441 0.0143739494906382 0.0431277278293363 "Wyoming"
